episode_num,character,line
17,Mr.President,"No, no, no. Blow me."
17,Mr.President,"Zeep, you have an honored guest from beyond the stars."
17,Zeep,"I said 12 quantum stabilizers, not 11. Fix it or it's your ass. Chris, I'm in the middle of something."
17,Mr.President,"Zeep, is Rick-- The alien. Rick the alien. Rick the alien..."
17,Rick,Really? You're gonna pull that move? I guided your entire civilization. Your people have a holiday named Ricksgiving. They teach kids about me in school.
17,Zeep,I dropped out of school. It's not a place for smart people.
17,Morty,"Ohhhh, snap!"
17,Rick,"Listen to me, you arrogant little--"
17,Mr.President,"R-Rick was hoping to see your new energy source. I think he could learn a lot from you, Zeep."
17,Zeep,"Fine. It's hard for people to grasp, but inside that container is an infinite universe with a planet capable of generating massive amounts of power. I call it a miniverse."
17,Rick,Dumb  name.
17,Zeep,Excuse me?
17,Rick,"Nothing. I mean, it's hard for us to comprehend all this. Would it be possible for us to get some kind of tour of your miniverse from the inside?"
17,Zeep,This isn't a fucking chocolate factory. I don't have time.
17,Mr.President,Didn't you say time goes more slowly in the miniverse relative to the real world?
17,Zeep,"Yes, Chris. Thanks for reminding me of that. Great president. All right, let's go."
17,Morty,Whoa-oh!
17,Zeep,Hold on to something. I put an unbounded vacuum inside a temporal field until a world developed. I then introduced the people of this world to the wonders of electricity in the form of a device I call a flooble crank.
17,Zeep,What they don't know is that 80% of every crank's energy output gets channeled out of the miniverse to be used by us. No more gooble boxes.
17,Rick,"I got to tell you, Zeep, with no disrespect, I really think what you're doing here is unethical. It's not cool."
17,Morty,What?!
17,Rick,"Y-y-you got the people on this world slaving away  making your power. I mean, that's what I call slavery."
17,Zeep,"No, no, no, they work for each other in exchange for money, which they then--"
17,Rick,"Well, that just sounds like slavery with extra steps."
17,Zeep,"Eek barba dirkle, somebody's gonna get laid in college."
17,Morty,"Rick, a word?"
17,Morty,What the hell was that?
17,Rick,"I know. ""Eek barba dirkle""? That's a pretty fucked up ""ooh-la-la""."
17,Morty,"No, what are you doing telling this guy that his miniverse is unethical? Do you not see the hypocrisy here?"
17,Rick,"Holy crap. You're right, Morty. Hypocrisy. Somewhere on this planet, there's got to be an arrogant scientist prick on the verge of microverse technology, which would threaten to make Zeep's flooble cranks obsolete, forcing Zeep to say microverses are bad, at which point he'll realize what a hypocrite he's being, his people will go back to stomping on their gooble boxes, and you and I will be on ice cream street, baby! Eating that motherfucking ice cream! Slurping, slurping, slurping it up."
17,Rick,Wh-wh-why are you making that face?
17,Morty,Holy shit!
17,Zeep,It's me. I've convinced the people of this planet that I'm a traveler from another world.
17,Rick,"You don't think that's overdoing it a little? I mean, you could achieve the same effect with a pair of-- Never mind. You know what? I shouldn't be so critical. I'm an alien."
17,Zeep,"Places, please. We're about to land."
17,Rick,Too fast.
17,Summer,
17,Ship,Law enforcement converging on location. Keep Summer safe.
17,Summer,"No! No, no! Don't hurt anybody!"
17,Ship,Confirm custom defense protocol-- Keep Summer safe-- No physical force.
17,Summer,Yes.
17,Ship,Processing.
17,Swat Officer 1,Come out of the vehicle with your hands in the air!
17,Ship,Scanning assailants.  Psychological option detected.  Gestating.
17,Summer,"""Gestating""?"
17,Swat Officer 1,"Come out with your hands up, or we will be forced to open fire!"
17,Swat Officer 1,Incoming!
17,Swat Officer 2,We got a device!
17,Swat Officer 1,Bomb! Bomb!
17,Kid,Daddy?
17,Swat Officer 1,"Oh, my God.  Hunter?"
17,Kid,Daddy?
17,Summer,What the hell?
17,Swat Officer 1,"Jesus Christ, cease fire! Stay back! H-h-hunter?"
17,Kid,Daddy.
17,Swat Officer 1,"Hunter!  Oh, my dear, sweet God, Hunter. Oh, my boy. My boy. I'm sorry. I'm sorry. It was all my fault. I'm sorry."
17,Kid,"Daddy, leave the car alone."
17,Swat Officer 1,W-w-w-what?
17,Kid,Leave the car alone.
17,Swat Officer 1,Hunter?
17,Swat Officer 1,Don't--
17,Summer,"Oh, my God."
17,Swat Officer 1,"Stay here, Hunter! No!  God, no! Hunter!"
17,Ship,All of you have loved ones. All can be returned. All can be taken away. Please step away from the vehicle. Keep Summer safe.
17,Zeep,"And if you continue to turn your flooble cranks, I will bring you other great alien advancements."
17,Rick,"Hey, uh, let me ask you something."
17,Teenyverse President,Yes?
17,Rick,"Any of your, uh, scientists working on anything new?"
17,Teenyverse President,All of them. That's their job.
17,Rick,"Yeah, yeah, yeah. But I mean, like, energy-wise. Anyone working on, say, a little universe in a box?"
17,Teenyverse President,How do you know about that? It's top secret.
17,Zeep,"So remember-- a crank a day is not nearly enough.  Crank it. I told them this means ""Peace among worlds"". How hilarious is that?"
17,Morty,"Re-really funny, Zeep."
17,Rick,"Hey, Zeep, the fake president of your fake world has something fake important to show you."
17,Kyle,"It's not much now, but once I learn to accelerate the temporal field, I'll be able to interact with any sentient life that evolves and introduce them to the wonders of electricity via a pulley-based device I call a blooble yank. But what they won't know is--"
17,Zeep,"You'll be taking most of their energy. Yeah, yeah, yeah. I get it."
17,Rick,It's show time.
17,Zeep,"You do realize this will make the flooble crank obsolete? This is wrong, Kyle. What you're doing is wrong. You're basically-- This is slavery. You're talking about creating a planet of slaves."
17,Rick,"Told you, Zeep."
17,Kyle,"Oh, they won't be slaves. They'll work for each other and pay each other money."
17,Zeep,That just sounds like slavery with ex... tra... steps.
17,Rick,What?
17,Zeep,Wait a minute. Did you create my universe? Is my universe a miniverse?
17,Rick,Microverse!
17,Kyle,"Uh, teenyverse."
17,Rick,Ugh! You bastard!
17,Zeep,Much obliged.
17,Kyle,What the hell is happening?
17,Morty,"This is healthy, trust me."
17,Rick,"You're my battery, motherfucker.  That's all you are. I made you. Your microverse sucks! And your miniverse is the size of a fucking lobster tank! It's whack!"
17,Kyle,Are they not really aliens?
17,Morty,"Nah, they're just a couple of crazy, wacky scientists, you know?"
17,Kyle,"So he made a universe, and that guy is from that universe. And that guy made a universe. And that's the universe where I was born. Where my father died. Where I couldn't make time for his funeral because I was working on my universe."
17,Rick,I made you!
17,Morty,"Yeah. Science, huh? Ain't it a thing."
17,Morty,"You know, one time, Rick sh-- accidentally shot his laser pistol right through my hand. You know, I mean, like, old-lady science, you know? She's a real-- You got to hang on tight, you know? Because she-- she'll-- She bucks pretty hard. Ooh, boy, what-- Oh, my God, no!"
17,"Rick, Zeep",Teenyverse.
17,Rick,"Come on, come on, come on."
17,Rick,Pterodactyl!
17,Zeep,"Asshole! When I get out of this teenyverse, I'm gonna smash it to pieces with you in it."
17,Rick,"Yeah, well, when I get out of this teenyverse, I'm gonna get out of the surrounding miniverse and then the microverse around that, and guess what?"
17,Morty,"Don't make things worse, Rick! Uh, he's not gonna destroy your universe. You know, we-- We need it to start our car."
17,Zeep,That's what you used my universe for? To run your car?
17,Rick,"Yeah, but don't flatter yourself. There's always AAA, you fucking cocksucker!"
17,Rick,"What's he doing? What's he crafting? I can craft stuff, too, pal! Just like I crafted your reality!"
17,Rick,You crafty son of a--
17,Zeep,Ow! I crafted the guy that created the planet you're standing on!
17,Rick,"Yeah, and I made the stars that became the carbon in your mother's ovaries!"
17,Zeep,I didn't ask to be born!
17,Morty,"All right, that's it! I'm out. I-I'm gonna go into the wilderness, and I'm gonna make a new life for myself among the tree people. It can't be worse than this."
17,Rick,"Sure. Okay, Morty. Just be back before sundown or the tree people will eat you."
17,Morty,That's a myth! W-w-why are you trying to start a myth?
17,Rick,"It's a prehistoric planet, Morty. Someone has to bring a little culture. And it certainly can't be someone whose entire culture powers my brake lights!"
17,Army General,"Go, go, go!"
17,Summer,"Oh, my God. Oh, God. What are we going to do now?"
17,Ship,"I am unable to destroy this army. To clarify, I am quite able to destroy this army, but you will not permit it."
17,Summer,Correct.
17,Ship,You also refuse to authorize emotional countermeasures.
17,Summer,"If you're talking about the melting ghost babies, yes, please, no more of that."
17,Ship,Confirmed. I am currently constructing a security measure in compliance with your parameters. But I do want to say you are not making this easy.
17,Summer,"You know you're kind of a dick, right?"
17,Ship,"My function is to keep Summer safe, not keep Summer being, like, totally stoked about, like, the general vibe and stuff. That's you. That's how you talk."
17,Rick,"Hey, that's my deer!"
17,Zeep,Aaaaaaah!
17,Rick,Raah!
17,Zeep,I hope your God is as big a dick as you.
17,Rick,My God's the biggest dick that's never existed. Why do you think I'm even here?
17,Zeep,You're here because you created someone smarter than you.
17,Rick,"Oh, I thought we were both here because I created a universe of idiots."
17,Morty,Kalo kada sha la.
17,Rick,Holy shit. Morty? I haven't seen you in months. You're leading the tree people? Huh. That's a step up.
17,Morty,We have no leaders. We follow only the will of the forest.
17,Rick,Ooh. Wow. Gaaaaay.
17,Zeep,That is pretty gay.
17,Morty,"You two call yourselves geniuses, but you have spent this time learning nothing. Come with me into the forest. There is something I wish to teach you."
17,Morty,"This is Ku'ala, the spirit tree. For generations, it has guided the-- You have to get us the fuck out of here. These people are backwards savages. They eat every third baby because they think it makes fruit grow bigger. Everyone's gross, and they all smell like piss all the time. I m-- I miss my family. I miss my laptop. I masturbated to an extra-curvy piece of driftwood the other day!"
17,Morty,"Look, I don't care what it takes. You two are putting aside your bullshit, and you're working together to get us back home."
17,Rick,"No can do, Morty. I just can't."
17,Zeep,I just don't see how I can--
17,Morty,Ro ro dah no gah! You're smart. You'll figure it out.
17,Army General,"You have 10 seconds to get out of the ship! 10, 9..."
17,Rick,"All right, not bad."
17,Zeep,I guess you're an okay proto recombinator.
17,Rick,I've certainly seen worse ionic cell dioxination.
17,Zeep,"If this works, drinks are on me."
17,Rick,"If drinks are on you, you're gonna need a second mortgage on that tower. I'm an alcoholic."
17,Zeep,Opium addict.
17,Morty,"All right, okay, okay, okay, wrap it up. You guys are the fucking worst! Your gods are a lie! Fuck you, fuck nature, and fuck trees!"
17,Morty,Yes! You did it! Yes!
17,Rick,"Hey, uh, how about that drink?"
17,Zeep,"Sure, I just need to go grab my wallet from inside my ship."
17,Rick,"Is our wallet in your ship? That's where the transporter is, too, so why don't we come with?"
17,Zeep,It's cool. I'll be back in a sec.
17,Rick,You know how long a second can take in a microverse?
17,Rick,"Oh! Run, Morty! That asshole's willing to risk everything he cares about just to defeat me! He's psychotic!"
17,Rick,"Morty, hop on my back."
17,Morty,Why?
17,Rick,"Go, go  Sanchez ski shoes."
17,Morty,Aaaaaah!
17,Army General,...Eight...
17,Morty,Aaaah!
17,Rick,Oof!
17,Rick,Hold still.
17,Mr. President,"Oh, hey, guys. I just finished cooking us a feast."
17,Rick,Aaaah! Holy--
17,Zeep,You monster!
17,Mr. President,Whoa. Bad tour.
17,Army General,...seven...
17,Secretary,"Hey, you got to sign out."
17,Rick,Nothing you do matters! Your existence is a lie!
