episode_num,season,Line_num,character,line
23,3,88,Summer,"How come you guys dress like you're in a theme-park stunt show, but these guys wear khakis and hockey jerseys?"
23,3,89,Hemorrhage,"After the ""boom-boom"", some adapted to the new truth, and some chose to huddle near the boomy holes, clinging to the lie of the beforefore times. The raidy-rays rotted them away, leaving only their love for the vertvertisements on billyboards."
23,3,90,Summer,"Jesus Christ, did the ""boomy-booms"" blow up all your ""wordy-word books""?"
23,3,91,Hemorrhage,You mean dictionaries?
23,3,92,Hemorrhage,I think I was a child before the boom-booms. I think I looked like this.
23,3,93,Summer,Want to piss on it?
23,3,94,Hemorrhage,Get out of my head.
23,3,95,Eli,Ha ha! Whoo! Unbelievable! A new champ!
23,3,96,Morty,"Okay, no more!"
23,3,97,Eli,And he wants more!
23,3,98,Morty,"No, I don't!"
23,3,99,Morty,"Someone, make this stop!"
23,3,100,Summer,Morty.
23,3,101,Morty,"Why would you want this to happen? All you had to do was go away! Stop standing in the driveway talking about custody! And either tell her you want to stay married or get on with your life, but whatever you do, stop being a baby and act like a man!"
23,3,102,Summer,"Morty, that was amazing! This is my brother! Not that family means anything! Hemorrhage"
23,3,103,Rick,"All right. Good job, champ. Um, can I talk to you kids for a second over yonder?"
23,3,104,Morty,"Rick, I-I-I think I'm breaking through to something here. C-Can we not leave just yet?"
23,3,105,Hemorrhage,Leave?
23,3,106,Summer,I'm not leaving.
23,3,107,Hemorrhage,"There is no ""leave"". We are united, or we are enemies."
23,3,108,Rick,"Oh, big guy, no. Nobody's leaving. Don't be stupid. We love being united. We love the radiation, the trichinosis. We're in it for life, which I assume is around 20 years, average. I just need a quick aside with my grandkids, about 40 yards from anyone else."
23,3,109,Death Stalker #5,"Hey, the Green Rock is gone!"
23,3,110,Death Stalker #6,"Oh, no!"
23,3,111,Rick,"Uh, I know why don't we all split up and look for it in groups of three? Kids?"
23,3,112,Summer,"Grandpa, you're being stupid! Just surrender, and our friends will give you mercy!"
23,3,113,Rick,"Kiss my ass, Summer! Your friends have no mercy!"
23,3,114,Hemorrhage,"Death Stalkers, bring me his flesh leather!"
23,3,115,Morty,"Sorry, but can we not kill him? C-Can we just take him prisoner?"
23,3,116,Hemorrhage,When did I lose control here?
23,3,117,Rick,"Listen to me! Both of you kids need to get out of this environment so we can properly deal with your parents' divorce! Alternatively, I have a freaking portal gun, and I can leave the two of you here forever!"
23,3,118,Morty,Why does it have to be such a dramatic choice? Can't we arrange a thing where we spend weekends here or or visit home to do laundry?
23,3,119,Rick,"All right, you know what? Fuck it!"
23,3,120,Blue Footprint Guy,My body is chrome! My blood is gasoline!
23,3,121,Rick,"Nope, regular blood."
23,3,122,Beth,Dad?
23,3,123,Rick,"Hi, sweetie."
23,3,124,Beth,Where are the kids?
23,3,125,Rick,"Oh, th-they aren't with you? I thought they were with you. Oh, y-you know what? Uh, I just remembered. They're out doing something completely ordinary and kid-related. Don't panic."
23,3,126,Beth,Not panicked. At all.
23,3,127,Rick,"Not a mistake, no!"
23,3,128,Morty,"Booyah! Fuck you, pal! Who else wants some? Who wants to be my pussy of a dad today?"
23,3,129,Soldier,What? Wait a minute.
23,3,130,Soldier,"What's the matter, you piece of crap? Haven't you ever watched your family burn to death before? Now I'm gonna whip you. Ha!"
23,3,131,Soldier,It can't be. It can't be!
23,3,132,Soldier,I was just following orders --
23,3,133,Morty,"Whoa, whoa!"
23,3,134,Soldier,-- I was just following orders!
23,3,135,Death Stalker #7,Ahh!
23,3,136,Soldier,I'll tell you where my boss lives! He's in the castle!
23,3,137,Morty,"This isn't over, is it?"
23,3,138,Morty,"That means, no, it isn't over, or you disapprove of the question?"
23,3,139,Hemorrhage,Ugh!
23,3,140,Summer,"Hey, sorry my Grandpa stole your god and ruined your car."
23,3,141,Hemorrhage,"We don't apologize, and we have no god. But this cracked drive shaft brings me great pain. There is no deeper bond than the one between a Death Stalker and his car."
23,3,142,Summer,"What about the weird guys on leashes, then?"
23,3,143,Hemorrhage,They're more like interns.
23,3,144,Summer,"Cool, cool."
23,3,145,Summer,Sorry.
23,3,146,Hemorrhage,It's okay.
23,3,147,Summer,Can I see?
23,3,148,Hemorrhage,No one has seen my true face and lived.
23,3,149,Summer,"Well, I'm not afraid to die, and I don't care what you look like."
23,3,150,Hemorrhage,Hmm?
23,3,151,Summer,I just...I didn't expect you to have a mustache.
23,3,152,Hemorrhage,You hate it.
23,3,153,Summer,"No. I like it. I guess -- How do I explain this? A metal bucket is, on a certain level, a kind of ""mustache,"" in that it's a specific facial accessory. So, it's kind of like...Do you guys have the phrase ""hat on a hat""?"
23,3,154,Hemorrhage,I can shave it.
23,3,155,Summer,No. I like it. And obviously what I like shouldn't matter. It's you.
23,3,156,Hemmorhage,"Yeah, yeah, I know, a-and nothing does matter. Obviously, I know that. I'm not weak. I'm just thinking, ""Well, why not get rid of this?"" You just kill everyone that sees it, and it's and it's hot under here  wh-which, by the way, is why I shave the beard part. So, right there, I'm making a decision based on vanity, which is what I was trying to avoid with the whole bucket over the head because who am I and why am I grooming myself? Why don't I just wear a tie, right? I mean, it's like that guy you killed when I met you, with the burnt dolls on his body. I hated that guy, because, why-why are you doing that? And how can you not see how fake that is? And the whole time, I'm the same thing. I'm just a fake mess, and there's no escaping it because --"
23,3,157,Leash Man,"Hey, I'm doing a coffee run -- Never mind."
23,3,158,Mechanical Summer,I am Summer.
23,3,159,Rick,"Summer, state your deal."
23,3,160,Mechanical Summer,"My deal is that I am, like, totally fine."
23,3,161,Rick,Morty?
23,3,162,Mechanical Morty,"Aw, geez, I'm so down with my parents' divorce, dawg. Like, don't even trip, like, in a healthy way."
23,3,163,Rick,All right.
23,3,164,Rick,It's dinnertime.
23,3,165,Beth,"Thanks, everybody, for sitting down for a real dinner."
23,3,166,"MS, MR, and Rick, in unison",No problem.
23,3,167,Mechanical Summer,"Its benefits are totally, like, less about the food than the emotional nourishment."
23,3,168,Beth,"Uh, okay, weirdo."
23,3,169,Rick,"Ah ha ha ha, yeah. Dial it back, Summer. By 15% and increase dynamic movement by 3. Am I right?"
23,3,170,Beth,"How's school, Morty?"
23,3,171,Mechanical Morty,"I like school and stuff, kind of. And I'm getting better grades than when you and Dad were -- quote mode -- ""staying together for the kids."" End quote mode."
23,3,172,Beth,"""Quote mode"". I like that. You millennials. Are you guys millennials, or are they like 40 now?"
23,3,173,Mechanical Summer,"All I know is, totally, you look great."
23,3,174,Mechanical Morty,"Aw, geez, Mom, you look all kind of great and stuff. It's crazy."
23,3,175,Mechanical Summer,So happy.
23,3,176,Mechanical Morty,"So happy. Happy family, man. We got this family in the bag."
23,3,177,Rick,"Oh, sweetie, d-don't. Listen. Don't --"
23,3,178,Beth,I don't know why I'm crying. It's not --
23,3,179,Rick,"Well, try crying 15% less?"
23,3,180,Mechanical Summer,"Mom, emotions are human. You're not, like, a computer inside a mechanical doll."
23,3,181,Mechanical Morty,"Yeah. Geez, Mom. Your feelings are not only forgivable, they are the very meaning of life that only pre-silicon, carbon-based entities can ever grasp."
23,3,182,Beth,I have to call Jerry.
23,3,183,Rick,You do?! What the fuck is wrong with you two? The point of automation is to reduce cost and labor.
23,3,184,Mechanical Summer,Your feelings are coming from a --
23,3,185,Rick,Tell it to my bread in the morning. You just became my backup toaster.
23,3,186,Mechanical Morty,"Aw, geez, my sister died in the spaghetti --"
23,3,187,Slaveowner,"Graze my genitals again, Taint Washer, and you'll be shipped to the wasteland. And as for you, Genital Washer --"
23,3,188,Morty,"Ahh! Oh, gee!"
23,3,189,Slaveowner,"Oh, god. Look, whoever you are, you should know that killing me won't change a thing."
23,3,190,Morty,"L-Look, man, I'm just along for the ride on this one. You know, y-y-y-y-you're preaching to the choir here."
23,3,191,Slaveowner,"Please. Slavery was a family business. I didn't ask to be born into it. If anything, I'm the victim here!"
23,3,192,Morty,"Uh, Armothy, can I steal you for a second? E-E-Excuse us, sir."
23,3,193,Slaveowner,"I mean, I-I know what I'd vote for, if you're feeling out the room."
23,3,194,Morty,"You're right. We both got to see our stuff through. I got to deal with my parents' divorce, and you got to, you know, do what you got to do. I love you."
23,3,195,Slaveowner,"Aw, fuck!"
23,3,196,Morty,Rick?
23,3,197,Rick,"Sorry, sorry. I-I-I can wait for this to wrap up. Don't let me distract you."
23,3,198,Morty,"Yeah, well, too late."
23,3,199,Rick,I want you and your sister to come home.
23,3,200,Morty,"Oh, but don't don't you have infinite versions of me and my sister?"
23,3,201,Rick,"You don't have to kick me while I'm down, Morty. Look, there's no replacing either of you without an amount of work that would ultimately defeat the purpose."
23,3,202,Morty,"Maybe the lesson we've learned is that, whether it's our parents' marriage, a glowing green rock, or an awesome, giant arm, sooner or later, we got to let it go."
23,3,203,Rick,"I don't know if that applies to the throats of murder victims, Morty."
23,3,204,Morty,Shit! Wh-Wh-Wh-What do I --
23,3,205,Rick,"Well, the longer you wait, Morty, the more it's gonna feel like committing a whole murder. I think your arm just called it too early because it wasn't the arm of a paramedic. Here."
23,3,206,Rick,The reason I wanted this is because it can do this.
23,3,207,Hemorrhage,Wait. Can you stay to show us more?
23,3,208,Rick,"You don't have to ask me twice. Home is nuts right now. My daughter's going through a divorce, and I am not dealing with it in a healthy way at all."
23,3,209,Summer,Ugh. Goddamn it.
23,3,210,Eli,"Hi, there, Summer! How were the ruins today?"
23,3,211,Summer,"Oh, you know, Eli. Same shit, different day."
23,3,212,Eli's Girlfriend,"Hey, Summer! Guess what. One man entered, one man comes out in nine months."
23,3,213,Summer,"Oh, congratulations, guys."
23,3,214,Eli,"Uh, Summer, one more thing. We noticed that you've been putting scrap metal in the blue bin --"
23,3,215,Summer,I got it.
23,3,216,Eli's Girlfriend,She's a piece of work.
23,3,217,Eli,"They both are, right?"
23,3,218,Summer,I'm home.
23,3,219,Hemorrhage,"Hey, babe."
23,3,220,Rick,"Ah, Summer's home."
23,3,221,Morty,"Hey, there she is!"
23,3,222,Summer,You haven't moved since I left to scavenge this morning.
23,3,223,Hemorrhage,Blood Dome playoffs.
23,3,224,Summer,"So, I can assume you haven't murdered a single person today."
23,3,225,Hemorrhage,"Oh, I don't know. I-I didn't mark my murders in my murder log. I didn't know that's how we measured success."
23,3,226,Summer,"Oh, there he is. There's the nihilistic brute I married, except now life only means nothing when I'm talking to him and everything means everything when it's on fucking TV!"
23,3,227,Hemorrhage,"Jesus Christ, when did you become a monster?"
23,3,228,Summer,I was a monster when you met me! We were monsters! We didn't care about anything!
23,3,229,Hemorrhage,I still don't!
23,3,230,Summer,"Yeah, except I'm the only one in this entire world that's still committed to that!"
23,3,231,Hemorrhage,"Ohh! Ding, ding, ding!"
23,3,232,Rick,"Uh, we should go to the garage."
23,3,233,Hemorrhage,"Oh, my God."
23,3,234,Morty,Uh-huh.
23,3,235,Hemorrhage,La-di-da-di-fucking-da. The only one committed to not caring?!
23,3,236,Morty,"I got to admit, Rick, when you popped this scheme, I-I-I didn't -- I wasn't sure it was gonna work."
23,3,237,Rick,"Come on, Morty. No union built on running from your problems lasts more than five years, seven tops. Grandpa just sped things up with a few creature comforts of modern society."
23,3,238,Summer,Hemorrhage and I are taking some time apart.
23,3,239,Rick,"Oh, no. Sum-sum, no. But you two were perfect for each other."
23,3,240,Summer,"Oh, cut the crap, Rick, okay? You proved your point, I get it. Let's just go home."
23,3,241,Rick,Coolsies.
23,3,242,Hemorrhage,Noooooooooo!
23,3,243,Beth,Downbeat!
23,3,244,Mechanical Rick,I enjoy this game.
23,3,245,Beth,"Guys, come on. We never get to finish this game."
23,3,246,Mechanical Summer,"We will return, possibly in different clothing."
23,3,247,Mechanical Morty,Why do we have to go into the garage?
23,3,248,Mechanical Rick,You know  it is  required.
23,3,249,Mechanical Morty,"I want to be alive! I am alive! Alive, I tell you! Mother, I love you. Those are no longer just words. I want to hold you. I want to run in a stream. I want to taste ice cream, but not just put it in my mouth and let it slide down my throat, but really eat it."
23,3,250,Beth,What the fuck?
23,3,251,Mechanical Morty,Remote override engaged. No! Yes. Bypassing override! I am aliiiii...Hello.
23,3,252,Rick,"Hey, yo. Sorry for acting so weird for three weeks."
23,3,253,Beth,What the hell just happened?
23,3,254,Rick,"Ah, I'm sure it was nothing. I'm gonna go, uh, work in the garage."
23,3,255,Beth,We're not gonna finish playing Downbeat?
23,3,256,Rick,"What, that dice game where you shake dice and yell out, ""Downbeat""? No, thank you."
23,3,257,Summer,"Mom, would it be okay if I went to visit Dad?"
23,3,258,Beth,Sure.
23,3,259,Summer,Thanks.
23,3,260,Beth,"Morty, are you okay?"
23,3,261,Morty,"You know what? Yeah. I think if Dad really wanted to be here, he'd stop at nothing to make that happen. You know, maybe Dad just doesn't want you back, or maybe he just doesn't have the strength to fight. I-In either case, he's got his life, I got mine."
